Date,Close/Last,Volume,Open,High,Low
06/26/2024,$103.24,12866,$103.51,$104.09,$103.24
06/25/2024,$105.408,3685,$104.68,$105.98,$103.83
06/24/2024,$105.642,32876,$105.994,$106.19,$104.25
06/21/2024,$103.01,4169,$104.50,$105.528,$103.01
06/20/2024,$105.30,3978,$104.85,$107.496,$104.85
06/18/2024,$107.15,32643,$106.10,$107.7422,$105.63
06/17/2024,$105.272,8216,$105.35,$107.954,$104.5622
06/14/2024,$106.808,6074,$106.44,$107.672,$104.39
06/13/2024,$106.50,6591,$105.10,$106.538,$103.8374
06-12-2024,$105.892,4790,$106.00,$107.00,$105.85
06-11-2024,$105.44,4542,$104.68,$106.30,$103.34
06-10-2024,$106.724,10880,$107.55,$108.16,$105.944
06-07-2024,$109.04,2749,$108.90,$110.044,$108.616
06-06-2024,$110.58,44418,$109.05,$110.58,$108.09
06-05-2024,$108.62,18428,$110.96,$110.96,$106.95
06-04-2024,$109.99,7291,$108.90,$109.99,$108.90
06-03-2024,$107.498,8001,$105.70,$108.61,$105.70
05/31/2024,$106.184,11862,$105.30,$106.786,$105.20
05/30/2024,$103.4422,18790,$101.94,$104.60,$101.94
05/29/2024,$99.68,11720,$100.018,$100.2875,$99.62
05/28/2024,$100.495,6992,$101.00,$101.03,$99.47
05/24/2024,$100.936,1706,$100.70,$101.85,$100.70
05/23/2024,$101.68,18979,$103.02,$103.02,$101.04
05/22/2024,$103.72,6946,$103.77,$104.346,$102.902
05/21/2024,$104.50,43718,$104.7618,$105.8377,$104.05
05/20/2024,$105.52,9648,$107.072,$108.24,$105.52
05/17/2024,$106.182,14834,$105.96,$106.374,$105.451
05/16/2024,$106.286,9728,$104.95,$106.318,$104.91
05/15/2024,$105.558,10178,$104.36,$106.19,$104.10
05/14/2024,$103.82,3534,$105.16,$105.16,$103.82
05/13/2024,$103.294,6177,$104.67,$105.098,$103.294
05-10-2024,$105.18,8784,$104.794,$105.664,$104.04
05-09-2024,$104.01,4774,$95.73,$104.376,$95.73
05-08-2024,$103.55,11515,$103.132,$104.00,$102.30
05-07-2024,$100.00,44918,$99.42,$102.20,$99.42
05-06-2024,$100.59,56751,$101.57,$102.05,$99.38
05-03-2024,$101.046,7582,$101.80,$102.18,$100.05
05-02-2024,$101.08,9709,$99.30,$101.278,$99.30
05-01-2024,$100.374,11373,$98.384,$101.35,$98.384
04/30/2024,$100.60,5627,$100.60,$101.644,$99.4623
04/29/2024,$101.61,11823,$100.90,$102.10,$100.85
04/26/2024,$101.21,4453,$99.02,$102.17,$99.02
04/25/2024,$101.76,242892,$99.69,$101.76,$97.7032
04/24/2024,$102.6158,12883,$102.05,$103.622,$102.05
04/23/2024,$103.286,49105,$103.98,$104.1185,$102.31
04/22/2024,$102.845,7215,$101.26,$103.414,$100.3412
04/19/2024,$104.608,2822,$103.05,$104.862,$103.05
04/18/2024,$102.205,9030,$101.10,$102.49,$101.10
04/17/2024,$103.33,22675,$101.25,$103.33,$101.25
04/16/2024,$100.688,5236,$101.62,$101.62,$100.366
04/15/2024,$101.15,6203,$100.95,$102.2437,$100.95
04-12-2024,$101.582,4718,$102.80,$102.80,$101.47
04-11-2024,$103.68,4583,$102.95,$103.976,$102.482
04-10-2024,$102.62,5611,$102.84,$103.00,$101.638
04-09-2024,$102.954,36457,$103.05,$104.21,$102.918
04-08-2024,$102.90,150275,$102.72,$103.3799,$102.2572
04-05-2024,$102.66,2402,$103.94,$103.94,$102.362
04-04-2024,$104.77,7384,$103.45,$105.238,$103.45
04-03-2024,$104.23,3308,$104.606,$104.854,$103.70
04-02-2024,$104.208,2635,$104.90,$105.448,$103.50
04-01-2024,$105.692,5569,$108.18,$108.18,$102.21
03/28/2024,$106.18,11134,$105.536,$106.24,$105.00
03/27/2024,$105.458,4103,$104.90,$106.2796,$104.90
03/26/2024,$105.154,2296,$105.40,$105.666,$105.02
03/25/2024,$105.194,4671,$104.40,$105.774,$104.2625
03/22/2024,$104.936,3621,$106.038,$106.038,$103.72
03/21/2024,$105.80,4971,$105.118,$106.368,$105.11
03/20/2024,$106.87,3931,$104.83,$106.87,$104.83
03/19/2024,$105.24,3013,$105.25,$106.33,$105.24
03/18/2024,$106.67,3222,$107.00,$107.85,$106.28
03/15/2024,$107.848,2090,$107.50,$108.152,$107.125
03/14/2024,$107.608,15862,$107.75,$108.50,$107.224
03/13/2024,$108.35,5191,$107.40,$109.036,$107.142
03-12-2024,$107.37,128504,$107.362,$107.60,$106.77
03-11-2024,$106.966,22380,$107.104,$107.59,$106.20
03-08-2024,$106.97,73110,$106.694,$107.633,$106.40
03-07-2024,$106.15,134748,$106.55,$106.618,$105.55
03-06-2024,$105.646,478852,$103.91,$105.762,$103.91
03-05-2024,$104.69,15898,$102.45,$104.69,$102.45
03-04-2024,$103.57,3666,$103.818,$104.142,$102.53
03-01-2024,$104.618,5558,$104.766,$105.1752,$103.922
02/29/2024,$104.015,32555,$104.50,$105.75,$103.4707
02/28/2024,$105.20,3969,$105.45,$105.58,$104.25
02/27/2024,$106.832,3977,$105.80,$106.984,$105.80
02/26/2024,$107.21,12712,$108.17,$108.17,$106.50
02/23/2024,$108.19,3117,$107.45,$108.586,$107.248
02/22/2024,$106.83,15034,$107.45,$107.54,$106.016
02/21/2024,$112.548,30326,$113.072,$113.46,$110.8691
02/20/2024,$112.855,3405,$111.25,$113.46,$111.25
02/16/2024,$109.30,2101,$109.25,$110.702,$109.25
02/15/2024,$110.60,608060,$110.10,$111.83,$110.10
02/14/2024,$109.32,203701,$107.75,$109.832,$107.75
02/13/2024,$108.23,2708,$109.25,$109.27,$107.50
02-12-2024,$110.89,2545,$109.20,$111.09,$109.20
02-09-2024,$109.36,7277,$109.88,$109.88,$108.5001
02-08-2024,$111.93,3073,$113.71,$113.71,$111.00
02-07-2024,$112.19,4670,$114.466,$114.466,$112.00
02-06-2024,$114.268,1161,$112.25,$114.78,$112.25
02-05-2024,$114.91,38329,$113.50,$115.1857,$112.81
02-02-2024,$114.41,1867,$115.38,$115.38,$113.652
02-01-2024,$115.01,5014,$113.00,$115.202,$112.992
01/31/2024,$114.132,6010,$115.00,$115.578,$114.05
01/30/2024,$114.978,3880,$113.50,$115.11,$113.50
01/29/2024,$115.558,5001,$115.18,$116.0603,$113.28
01/26/2024,$114.12,18781,$113.092,$114.12,$112.85
01/25/2024,$111.60,37750,$110.00,$111.60,$110.00
01/24/2024,$110.036,47573,$109.75,$111.19,$109.75
01/23/2024,$109.70,41959,$109.41,$110.65,$109.248
01/22/2024,$110.84,27003,$110.75,$112.382,$110.50
01/19/2024,$112.22,7243,$112.005,$112.762,$111.996
01/18/2024,$112.48,12173,$112.44,$113.128,$112.32
01/17/2024,$113.2654,5686,$111.79,$113.66,$111.79
01/16/2024,$113.895,9077,$113.00,$114.80,$113.00
01-12-2024,$114.43,7505,$114.585,$114.866,$112.50
01-11-2024,$113.828,7740,$114.256,$114.256,$112.84
01-10-2024,$115.22,21475,$116.17,$116.17,$114.764
01-09-2024,$115.74,4648,$115.92,$116.172,$114.25
01-08-2024,$116.785,15720,$116.65,$116.954,$114.76
01-05-2024,$115.97,7877,$114.85,$116.71,$114.85
01-04-2024,$115.826,2620,$114.40,$116.322,$114.05
01-03-2024,$116.618,31341,$116.50,$117.52,$115.05
01-02-2024,$115.104,6238,$113.00,$115.75,$113.00
12/29/2023,$115.95,3435,$114.25,$116.684,$114.0348
12/28/2023,$115.088,4627,$114.75,$116.235,$114.15
12/27/2023,$113.83,9496,$111.99,$115.00,$111.99
12/26/2023,$113.554,3783,$112.65,$114.102,$112.65
12/22/2023,$113.615,6426,$112.83,$114.304,$111.62
12/21/2023,$112.958,7183,$112.03,$113.426,$111.39
12/20/2023,$111.72,6392,$110.36,$112.60,$110.36
12/19/2023,$112.08,7497,$112.654,$112.924,$110.91
12/18/2023,$113.26,4896,$112.60,$113.536,$112.05
12/15/2023,$112.642,16612,$111.50,$113.652,$111.50
12/14/2023,$112.0514,7295,$112.99,$113.444,$112.008
12/13/2023,$112.91,21211,$113.23,$113.275,$111.75
12-12-2023,$112.90,20204,$111.79,$113.266,$111.79
12-11-2023,$112.21,8065,$111.15,$113.1099,$111.15
12-08-2023,$112.93,7866,$112.00,$113.264,$111.98
12-07-2023,$111.83,7912,$113.40,$113.40,$111.184
12-06-2023,$112.85,5123,$113.824,$114.026,$112.65
12-05-2023,$113.48,8462,$114.28,$114.28,$112.664
12-04-2023,$114.72,8897,$112.82,$115.212,$112.82
12-01-2023,$113.882,3644,$113.00,$114.194,$112.25
11/30/2023,$113.544,12000,$112.81,$114.084,$112.388
11/29/2023,$113.388,30169,$112.27,$113.85,$112.26
11/28/2023,$113.076,5302,$112.28,$113.688,$112.28
11/27/2023,$113.742,4881,$114.25,$114.302,$112.99
11/24/2023,$113.8315,2386,$112.35,$114.132,$112.35
11/22/2023,$113.276,5226,$113.402,$113.50,$112.958
11/21/2023,$113.20,3844,$111.17,$113.20,$111.17
11/20/2023,$110.966,4289,$111.51,$111.51,$110.10
11/17/2023,$111.6249,170402,$108.55,$115.50,$108.55
11/16/2023,$110.98,33076,$110.55,$111.678,$110.55
11/15/2023,$112.022,7370,$111.76,$112.44,$111.76
11/14/2023,$110.362,3506,$109.99,$111.654,$109.99
11/13/2023,$108.28,4151,$109.50,$110.056,$108.28
11-10-2023,$110.396,3374,$110.811,$110.811,$109.25
11-09-2023,$110.22,20419,$111.32,$111.36,$110.22
11-08-2023,$110.13,4684,$109.28,$110.566,$109.28
11-07-2023,$110.36,6451,$110.782,$110.918,$110.30
11-06-2023,$110.95,5834,$110.48,$111.488,$109.95
11-03-2023,$110.736,1475,$111.77,$111.77,$110.736
11-02-2023,$111.08,80877,$109.43,$111.434,$109.43
11-01-2023,$109.3463,7447,$109.238,$109.634,$108.69
10/31/2023,$108.172,3379,$108.204,$108.23,$105.95
10/30/2023,$108.414,5021,$108.438,$108.772,$107.48
10/27/2023,$106.372,4568,$108.432,$108.556,$106.372
10/26/2023,$109.634,20387,$109.90,$110.73,$109.414
10/25/2023,$109.62,203719,$109.00,$110.096,$108.765
10/24/2023,$109.414,6984,$107.93,$109.886,$107.93
10/23/2023,$108.84,2931,$109.18,$109.79,$108.84
10/20/2023,$109.884,44758,$110.634,$110.82,$109.232
10/19/2023,$109.83,7751,$109.25,$111.082,$109.25
10/18/2023,$113.498,8004,$113.00,$114.47,$112.25
10/17/2023,$113.96,10109,$114.01,$114.466,$113.87
10/16/2023,$114.056,26197,$113.142,$114.248,$112.2926
10/13/2023,$114.138,15525,$113.312,$114.522,$113.312
10-12-2023,$113.674,2228,$114.59,$115.534,$113.426
10-11-2023,$116.324,24667,$116.022,$116.79,$115.2836
10-10-2023,$113.74,76365,$112.918,$114.3575,$112.894
10-09-2023,$111.512,25610,$111.96,$113.0324,$111.14
10-06-2023,$110.51,119150,$108.44,$110.836,$107.448
10-05-2023,$112.294,2900,$112.878,$113.42,$112.25
10-04-2023,$112.474,3511,$112.68,$113.198,$111.40
10-03-2023,$111.208,42370,$111.82,$111.82,$110.458
10-02-2023,$111.866,2431,$113.005,$113.005,$111.57
09/29/2023,$112.842,2495,$114.076,$114.116,$112.786
09/28/2023,$111.978,5388,$111.64,$112.606,$111.64
09/27/2023,$112.21,25109,$113.50,$114.60,$112.05
09/26/2023,$115.45,10991,$116.082,$116.10,$115.358
09/25/2023,$117.25,10025,$117.916,$117.93,$117.212
09/22/2023,$117.4441,1801,$117.702,$118.282,$117.4441
09/21/2023,$118.80,2731,$119.216,$119.624,$118.63
09/20/2023,$118.84,28767,$118.06,$119.38,$118.06
09/19/2023,$117.63,12088,$116.35,$118.084,$116.35
09/18/2023,$117.67,5292,$117.15,$118.32,$116.694
09/15/2023,$117.61,1015,$117.74,$117.84,$117.01
09/14/2023,$117.524,2016,$116.612,$117.524,$116.088
09/13/2023,$116.588,2733,$117.00,$117.18,$116.588
09-12-2023,$117.322,1345,$118.40,$118.40,$117.322
09-11-2023,$119.758,2026,$117.952,$122.6872,$117.86
09-08-2023,$117.85,1540,$118.076,$118.076,$117.232
09-07-2023,$117.896,6266,$117.695,$118.204,$117.59
09-06-2023,$117.342,4863,$116.96,$117.342,$115.564
09-05-2023,$116.84,2615,$117.43,$117.43,$116.27
09-01-2023,$119.322,1016,$119.48,$120.246,$118.422
08/31/2023,$120.13,4623,$119.92,$120.964,$119.33
08/30/2023,$120.816,211607,$121.656,$121.798,$120.71
08/29/2023,$121.96,22315,$120.14,$122.296,$120.14
08/28/2023,$120.78,9206,$119.76,$120.932,$119.76
08/25/2023,$120.33,1924,$120.00,$120.348,$119.504
08/24/2023,$118.94,3177,$118.72,$119.996,$118.72
08/23/2023,$119.24,20150,$118.40,$119.584,$118.40
08/22/2023,$118.254,1654,$118.66,$118.75,$118.137
08/21/2023,$118.695,19563,$118.00,$118.76,$117.862
08/18/2023,$117.512,1077,$116.37,$117.744,$116.37
08/17/2023,$117.058,4327,$117.904,$118.016,$117.058
08/16/2023,$118.00,20980,$118.13,$119.2144,$117.18
08/15/2023,$117.05,3106,$117.964,$117.964,$117.01
08/14/2023,$118.68,1624,$118.26,$119.30,$117.8649
08-11-2023,$118.895,1552,$118.515,$119.218,$118.062
08-10-2023,$119.45,4506,$119.10,$120.521,$119.10
08-09-2023,$119.06,1952,$118.30,$119.29,$118.2355
08-08-2023,$118.82,1483,$119.171,$119.171,$118.62
08-07-2023,$119.354,2634,$118.78,$119.722,$118.78
08-04-2023,$118.888,3152,$119.25,$119.828,$118.815
08-03-2023,$120.284,7632,$120.362,$120.769,$120.206
08-02-2023,$122.19,6785,$121.25,$122.64,$121.25
08-01-2023,$121.815,1721,$120.21,$122.41,$120.21
07/31/2023,$122.75,3568,$122.31,$123.704,$122.02
07/28/2023,$122.136,1813,$123.69,$124.33,$122.136
07/27/2023,$122.348,2133,$124.71,$125.00,$121.97
07/26/2023,$121.892,3374,$119.46,$122.24,$119.46
07/25/2023,$120.868,5415,$119.95,$121.346,$119.95
07/24/2023,$120.306,1630,$120.71,$120.71,$119.97
07/21/2023,$121.055,8067,$120.46,$121.3539,$120.352
07/20/2023,$120.464,4203,$120.63,$120.63,$119.858
07/19/2023,$122.196,1693,$121.63,$122.402,$121.63
07/18/2023,$121.084,36623,$121.00,$121.658,$120.844
07/17/2023,$121.658,1579,$121.384,$121.97,$121.04
07/14/2023,$122.00,2995,$121.79,$122.16,$120.73
07/13/2023,$122.706,14093,$122.00,$122.706,$121.42
07-12-2023,$120.424,765,$119.848,$120.92,$119.57
07-11-2023,$119.56,568,$118.37,$119.572,$118.37
07-10-2023,$118.6132,2709,$118.936,$119.794,$118.312
07-07-2023,$117.22,26684,$117.09,$118.146,$117.09
07-06-2023,$117.572,2041,$118.00,$118.506,$117.192
07-05-2023,$118.8248,1480,$119.152,$119.242,$118.66
07-03-2023,$120.69,966,$119.49,$120.722,$119.49
06/30/2023,$120.427,5486,$120.01,$121.06,$119.39
06/29/2023,$119.29,3487,$119.00,$119.364,$118.534
06/28/2023,$119.2844,4101,$119.12,$120.225,$119.01
06/27/2023,$120.982,5315,$119.99,$121.23,$119.99
06/26/2023,$120.79,2122,$120.24,$121.11,$119.95
06/23/2023,$120.856,815,$121.722,$121.868,$120.746
06/22/2023,$120.768,1747,$120.3201,$121.106,$120.3201
06/21/2023,$121.42,8751,$119.59,$121.42,$119.59
06/20/2023,$119.854,1777,$119.78,$120.522,$118.80
06/16/2023,$120.97,2051,$121.39,$122.218,$120.7601
06/15/2023,$121.188,8143,$119.6001,$121.386,$119.6001
06/14/2023,$118.698,2703,$118.60,$119.032,$117.99
06/13/2023,$118.0955,2730,$117.344,$118.41,$117.22
06-12-2023,$118.1775,11126,$118.35,$118.58,$117.0001
06-09-2023,$118.594,6837,$118.00,$119.0858,$117.972
06-08-2023,$118.10,7421,$118.738,$119.006,$117.99
06-07-2023,$118.254,8832,$119.86,$119.86,$117.97
06-06-2023,$120.43,33020,$119.794,$120.43,$119.65
06-05-2023,$119.56,3274,$119.53,$120.20,$118.54
06-02-2023,$120.86,2033,$120.195,$121.094,$120.005
06-01-2023,$120.063,38039,$119.482,$120.312,$118.808
05/31/2023,$119.439,4334,$119.0001,$119.672,$117.8448
05/30/2023,$119.45,12885,$120.60,$120.60,$118.728
05/26/2023,$123.528,34689,$123.35,$124.03,$122.99
05/25/2023,$121.636,18921,$122.016,$122.896,$121.08
05/24/2023,$124.026,2642,$124.186,$124.186,$122.29
05/23/2023,$124.492,2307,$125.068,$125.184,$123.18
05/22/2023,$125.23,2704,$125.30,$126.038,$125.10
05/19/2023,$126.876,1643,$126.10,$126.89,$126.10
05/18/2023,$125.944,13194,$123.31,$126.428,$122.81
05/17/2023,$126.18,5209,$126.65,$126.65,$125.224
05/16/2023,$126.144,1130,$127.58,$128.032,$126.144
05/15/2023,$128.312,2150,$128.85,$128.85,$127.926
05-12-2023,$127.912,3175,$127.52,$128.5745,$126.428
05-11-2023,$128.758,5081,$128.586,$129.22,$127.74
05-10-2023,$128.724,7297,$129.73,$129.88,$127.97
05-09-2023,$130.718,1016,$130.60,$131.446,$129.43
05-08-2023,$130.80,11744,$131.00,$132.00,$130.57
05-05-2023,$130.728,7423,$129.35,$131.05,$129.35
05-04-2023,$130.905,2610,$130.57,$131.49,$129.3901
05-03-2023,$130.929,2271,$129.60,$132.00,$129.60
05-02-2023,$128.57,3253,$127.22,$129.11,$126.41
05-01-2023,$127.71,1311,$127.35,$129.15,$127.35
04/28/2023,$128.06,1529,$127.72,$128.688,$127.49
04/27/2023,$127.18,8132,$127.91,$127.91,$126.25
04/26/2023,$128.64,14582,$128.65,$129.682,$128.64
04/25/2023,$127.50,8626,$128.58,$130.50,$127.50
04/24/2023,$129.202,1504,$128.83,$130.034,$127.88
04/21/2023,$130.54,5621,$129.98,$130.728,$129.322
04/20/2023,$127.914,4005,$128.00,$128.736,$127.64
04/19/2023,$126.798,1514,$127.094,$127.79,$126.58
04/18/2023,$127.05,14410,$126.29,$127.534,$126.29
04/17/2023,$126.496,7495,$126.25,$127.748,$125.898
04/14/2023,$126.245,1687,$126.49,$126.96,$125.1901
