Date,Close/Last,Volume,Open,High,Low
05/31/2023,$76.8446,3040,$73.4444,$79.0547,$70.9232
05/30/2023,$73.1044,1698,$75.6545,$75.6545,$72.7644
05/26/2023,$72.7644,3660,$76.8446,$76.8446,$68.0058
05/25/2023,$79.5648,23955,$78.5447,$88.4053,$73.6144
05/24/2023,$75.6545,1475,$76.3346,$76.4179,$70.8943
05/23/2023,$74.4645,4588,$84.155,$84.155,$70.2159
05/22/2023,$79.7348,20741,$72.7644,$84.155,$69.8742
05/19/2023,$68.8541,1404,$73.1044,$73.2744,$68.6841
05/18/2023,$69.8742,1773,$71.0643,$72.2526,$68.3441
05/17/2023,$69.0241,1556,$69.1942,$71.0643,$67.8341
05/16/2023,$67.409,1150,$70.5542,$70.5542,$64.9439
05/15/2023,$67.8341,576,$67.324,$70.5542,$67.324
05-12-2023,$67.324,2354,$69.5342,$70.7242,$66.304
05-11-2023,$71.0643,5642,$69.5342,$80.4131,$65.5389
05-10-2023,$65.4539,1017,$71.4043,$71.4043,$63.6008
05-09-2023,$68.0041,2034,$68.6841,$68.8541,$66.304
05-08-2023,$64.7739,1871,$68.5141,$68.5141,$60.6936
05-05-2023,$65.964,1984,$65.964,$70.3842,$62.0537
05-04-2023,$65.964,12717,$61.7137,$74.2928,$55.5933
05-03-2023,$60.6936,4578,$60.3536,$65.913,$57.8052
05-02-2023,$60.5236,3587,$55.0833,$62.0537,$51.5148
05-01-2023,$51.5131,230,$54.0632,$54.0632,$51.1731
04/28/2023,$52.7032,304,$52.3631,$53.9782,$52.3631
04/27/2023,$50.8331,1128,$49.643,$54.1601,$49.643
04/26/2023,$49.983,2151,$53.3832,$54.0632,$49.1329
04/25/2023,$51.6831,1036,$55.4233,$57.4634,$51.0031
04/24/2023,$57.8035,1374,$58.9935,$63.7538,$57.2951
04/21/2023,$58.9935,6432,$71.9143,$72.9344,$56.2734
04/20/2023,$74.1244,1734,$71.5743,$74.4645,$69.7042
04/19/2023,$74.6345,14449,$77.6947,$79.5631,$68.8541
04/18/2023,$74.5495,109282,$57.2934,$83.6688,$57.1234
04/17/2023,$57.1234,15370,$50.8331,$63.5821,$50.153
04/14/2023,$50.8331,35772,$56.1034,$66.304,$50.8331
04/13/2023,$56.2734,12235,$46.0728,$57.8035,$46.0728
04-12-2023,$46.4128,489,$47.1778,$47.6029,$46.0949
04-11-2023,$45.9028,1097,$47.7729,$48.9629,$45.9028
04-10-2023,$46.9228,541,$45.5117,$48.2829,$45.2227
04-06-2023,$46.5828,328,$45.0527,$47.4311,$44.5852
04-05-2023,$45.3927,1273,$48.2829,$48.2829,$43.5226
04-04-2023,$45.0527,969,$49.7705,$49.7705,$45.0527
04-03-2023,$44.7127,1535,$49.303,$50.8313,$44.7127
03/31/2023,$51.1731,2441,$50.663,$52.0231,$46.5828
03/30/2023,$48.9629,1553,$50.8331,$50.8756,$47.6029
03/29/2023,$49.983,1516,$47.2628,$50.153,$46.9228
03/28/2023,$46.7528,858,$46.0728,$47.4328,$46.0728
03/27/2023,$46.7528,2343,$44.7127,$47.8579,$44.7127
03/24/2023,$44.8827,900,$43.3526,$45.2329,$43.3526
03/23/2023,$44.0326,1297,$44.3727,$45.9011,$43.8626
03/22/2023,$45.7327,2330,$45.5627,$45.9028,$43.0126
03/21/2023,$46.5828,11365,$44.0326,$46.7528,$42.5026
03/20/2023,$43.8626,5164,$49.813,$50.6817,$43.2676
03/17/2023,$49.303,11703,$64.6039,$64.6039,$49.303
03/16/2023,$65.964,17616,$69.7042,$71.4043,$61.8837
03/15/2023,$72.5944,27592,$63.9238,$73.1044,$63.9238
03/14/2023,$65.964,4550,$62.5638,$68.0041,$57.8035
03/13/2023,$60.3536,2373,$70.3842,$71.9143,$60.1836
03-10-2023,$72.2543,1855,$78.3747,$81.9449,$71.5743
03-09-2023,$78.5447,1950,$83.815,$86.0388,$78.5447
03-08-2023,$85.6851,1022,$87.7253,$87.7253,$83.475
03-07-2023,$86.5352,1103,$87.2152,$90.7854,$84.8334
03-06-2023,$87.5553,1757,$90.2754,$95.2907,$87.5553
03-03-2023,$92.1472,4524,$87.5621,$93.5056,$86.8361
03-02-2023,$86.5352,10654,$91.2955,$103.1962,$85.0051
03-01-2023,$91.6355,2159,$93.5056,$94.371,$86.5352
02/28/2023,$92.8256,5560,$89.0853,$97.035,$88.7453
02/27/2023,$89.7654,12889,$84.155,$97.7559,$84.155
02/24/2023,$83.4767,1645,$87.3852,$87.3852,$82.4549
02/23/2023,$87.4702,8297,$95.5457,$104.2163,$84.8351
02/22/2023,$107.7131,4838,$113.8586,$125.2063,$97.9465
02/21/2023,$129.6178,695,$138.9764,$140.2514,$128.0113
02/17/2023,$139.9709,586,$147.57,$147.57,$134.0293
02/16/2023,$144.6374,259,$146.1165,$147.9012,$140.5574
02/15/2023,$146.142,672,$151.2165,$151.7265,$143.0564
02/14/2023,$147.9015,1530,$144.2039,$151.089,$137.7014
02/13/2023,$140.6594,2239,$145.3515,$145.3515,$133.8763
02-10-2023,$138.9764,1629,$146.3715,$150.9615,$131.3263
02-09-2023,$150.9615,1831,$163.2781,$164.4764,$142.8014
02-08-2023,$164.3491,580,$168.0977,$170.7497,$163.3291
02-07-2023,$170.8772,950,$175.9518,$175.9518,$160.6516
02-06-2023,$170.5967,1873,$178.5018,$183.6018,$165.7517
02-03-2023,$170.6732,1665,$160.0651,$173.4017,$155.8066
02-02-2023,$156.8266,1230,$163.2016,$163.2016,$155.5516
02-01-2023,$155.5516,1277,$163.6096,$172.3562,$153.741
